setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Fire Red And Leaf Green,Farfetch'd #23,Farfetch'd,23,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/farfetch'd-23
Fire Red And Leaf Green,Bellsprout [Reverse Holo] #53,Bellsprout,53,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/bellsprout-reverse-holo-53
Fire Red And Leaf Green,Venomoth #49,Venomoth,49,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/venomoth-49
Fire Red And Leaf Green,Poliwag #75,Poliwag,75,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/poliwag-75
Fire Red And Leaf Green,Doduo [Reverse Holo] #62,Doduo,62,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/doduo-reverse-holo-62
Fire Red And Leaf Green,Seel [Reverse Holo] #78,Seel,78,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/seel-reverse-holo-78
Fire Red And Leaf Green,Prof. Oak's Research [Reverse Holo] #98,Prof. Oak's Research,98,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/prof-oak's-research-reverse-holo-98
Fire Red And Leaf Green,Bill's Maintenance #87,Bill's Maintenance,87,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/bill's-maintenance-87
Fire Red And Leaf Green,Prof. Oak's Research #98,Prof. Oak's Research,98,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/prof-oak's-research-98
Fire Red And Leaf Green,Onix #42,Onix,42,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/onix-42
Fire Red And Leaf Green,Voltorb #85,Voltorb,85,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/voltorb-85
Fire Red And Leaf Green,Venonat [Reverse Holo] #84,Venonat,84,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/venonat-reverse-holo-84
Fire Red And Leaf Green,Metapod #39,Metapod,39,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/metapod-39
Fire Red And Leaf Green,Voltorb [Reverse Holo] #85,Voltorb,85,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/voltorb-reverse-holo-85
Fire Red And Leaf Green,Life Herb #93,Life Herb,93,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/life-herb-93
Fire Red And Leaf Green,Nidorina [Reverse Holo] #40,Nidorina,40,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/nidorina-reverse-holo-40
Fire Red And Leaf Green,Shellder #79,Shellder,79,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/shellder-79
Fire Red And Leaf Green,Dodrio #21,Dodrio,21,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/dodrio-21
Fire Red And Leaf Green,Rattata [Reverse Holo] #77,Rattata,77,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/rattata-reverse-holo-77
Fire Red And Leaf Green,Spearow [Reverse Holo] #81,Spearow,81,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/spearow-reverse-holo-81
Fire Red And Leaf Green,Pokemon Reversal [Reverse Holo] #97,Pokemon Reversal,97,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/pokemon-reversal-reverse-holo-97
Fire Red And Leaf Green,VS Seeker #100,VS Seeker,100,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/vs-seeker-100
Fire Red And Leaf Green,Multi Energy #103,Multi Energy,103,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/multi-energy-103
Fire Red And Leaf Green,VS Seeker [Reverse Holo] #100,VS Seeker,100,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/vs-seeker-reverse-holo-100
Fire Red And Leaf Green,Primeape #28,Primeape,28,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/primeape-28
Fire Red And Leaf Green,Mankey #38,Mankey,38,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/mankey-38
Fire Red And Leaf Green,Mt. Moon #94,Mt. Moon,94,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/mt-moon-94
Fire Red And Leaf Green,Doduo #62,Doduo,62,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/doduo-62
Fire Red And Leaf Green,Celio's Network [Reverse Holo] #88,Celio's Network,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/celio's-network-reverse-holo-88
Fire Red And Leaf Green,Bill's Maintenance [Reverse Holo] #87,Bill's Maintenance,87,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/bill's-maintenance-reverse-holo-87
Fire Red And Leaf Green,Super Scoop Up #99,Super Scoop Up,99,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/super-scoop-up-99
Fire Red And Leaf Green,Venonat #84,Venonat,84,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/venonat-84
Fire Red And Leaf Green,Exp. All #91,Exp. All,91,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/exp-all-91
Fire Red And Leaf Green,Great Ball #92,Great Ball,92,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/great-ball-92
Fire Red And Leaf Green,Poke Ball #95,Poke Ball,95,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/poke-ball-95
Fire Red And Leaf Green,Kingler #26,Kingler,26,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/kingler-26
Fire Red And Leaf Green,Magnemite [Reverse Holo] #68,Magnemite,68,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/magnemite-reverse-holo-68
Fire Red And Leaf Green,Energy Removal 2 [Reverse Holo] #89,Energy Removal 2,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/energy-removal-2-reverse-holo-89
Fire Red And Leaf Green,Life Herb [Reverse Holo] #93,Life Herb,93,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/life-herb-reverse-holo-93
Fire Red And Leaf Green,Poke Ball [Reverse Holo] #95,Poke Ball,95,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/poke-ball-reverse-holo-95
Fire Red And Leaf Green,Multi Energy [Reverse Holo] #103,Multi Energy,103,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/multi-energy-reverse-holo-103
Fire Red And Leaf Green,Energy Switch #90,Energy Switch,90,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/energy-switch-90
Fire Red And Leaf Green,Energy Removal 2 #89,Energy Removal 2,89,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/energy-removal-2-89
Fire Red And Leaf Green,Exp. All [Reverse Holo] #91,Exp. All,91,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/exp-all-reverse-holo-91
Fire Red And Leaf Green,PokeDex Handy909 #96,PokeDex Handy909,96,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/pokedex-handy909-96
Fire Red And Leaf Green,Fearow #24,Fearow,24,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/fearow-24
Fire Red And Leaf Green,Great Ball [Reverse Holo] #92,Great Ball,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/great-ball-reverse-holo-92
Fire Red And Leaf Green,Mt. Moon [Reverse Holo] #94,Mt. Moon,94,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/mt-moon-reverse-holo-94
Fire Red And Leaf Green,Pokemon Reversal #97,Pokemon Reversal,97,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/pokemon-reversal-97
Fire Red And Leaf Green,Super Scoop Up [Reverse Holo] #99,Super Scoop Up,99,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/super-scoop-up-reverse-holo-99
Fire Red And Leaf Green,Switch [Reverse Holo] #102,Switch,102,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/switch-reverse-holo-102
Fire Red And Leaf Green,Energy Switch [Reverse Holo] #90,Energy Switch,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/energy-switch-reverse-holo-90
Fire Red And Leaf Green,PokeDex Handy909 [Reverse Holo] #96,PokeDex Handy909,96,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/pokedex-handy909-reverse-holo-96
Fire Red And Leaf Green,Potion [Reverse Holo] #101,Potion,101,Reverse Holo,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/potion-reverse-holo-101
Fire Red And Leaf Green,Gastly [Rarity Error] #63,Gastly [Rarity Error],63,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/gastly-rarity-error-63
Fire Red And Leaf Green,Gastly [Rarity Error Reverse Holo] #63,Gastly [Rarity Error Reverse Holo],63,Normal,https://www.pricecharting.com/game/pokemon-fire-red-&-leaf-green/gastly-rarity-error-reverse-holo-63
Hidden Legends,Dark Celebi #4,Dark Celebi,4,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/dark-celebi-4
Hidden Legends,Jirachi #8,Jirachi,8,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/jirachi-8
Hidden Legends,Ninetales EX #96,Ninetales EX,96,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/ninetales-ex-96
Hidden Legends,Groudon EX #93,Groudon EX,93,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/groudon-ex-93
Hidden Legends,Kyogre EX #94,Kyogre EX,94,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/kyogre-ex-94
Hidden Legends,Groudon #102,Groudon,102,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/groudon-102
Hidden Legends,Regice EX #97,Regice EX,97,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/regice-ex-97
Hidden Legends,Plusle #69,Plusle,69,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/plusle-69
Hidden Legends,Metagross EX #95,Metagross EX,95,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/metagross-ex-95
Hidden Legends,Minun #67,Minun,67,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/minun-67
Hidden Legends,Registeel EX #99,Registeel EX,99,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/registeel-ex-99
Hidden Legends,Milotic #12,Milotic,12,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/milotic-12
Hidden Legends,Plusle [Reverse Holo] #69,Plusle,69,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/plusle-reverse-holo-69
Hidden Legends,Dark Celebi [Reverse Holo] #4,Dark Celebi,4,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/dark-celebi-reverse-holo-4
Hidden Legends,Regirock EX #98,Regirock EX,98,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/regirock-ex-98
Hidden Legends,Machamp #9,Machamp,9,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/machamp-9
Hidden Legends,Vileplume EX #100,Vileplume EX,100,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/vileplume-ex-100
Hidden Legends,Banette #1,Banette,1,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/banette-1
Hidden Legends,Metagross [Holo] #11,Metagross,11,Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/metagross-holo-11
Hidden Legends,Wigglytuff EX #101,Wigglytuff EX,101,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/wigglytuff-ex-101
Hidden Legends,Jirachi [Reverse Holo] #8,Jirachi,8,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/jirachi-reverse-holo-8
Hidden Legends,Minun [Reverse Holo] #67,Minun,67,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/minun-reverse-holo-67
Hidden Legends,Ninetales [Reverse Holo] #22,Ninetales,22,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/ninetales-reverse-holo-22
Hidden Legends,Bellossom #16,Bellossom,16,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/bellossom-16
Hidden Legends,Crobat #3,Crobat,3,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/crobat-3
Hidden Legends,Heracross #7,Heracross,7,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/heracross-7
Hidden Legends,Electrode #5,Electrode,5,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/electrode-5
Hidden Legends,Pinsir #13,Pinsir,13,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/pinsir-13
Hidden Legends,Shiftry #14,Shiftry,14,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/shiftry-14
Hidden Legends,Milotic [Reverse Holo] #12,Milotic,12,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/milotic-reverse-holo-12
Hidden Legends,Metagross #11,Metagross,11,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/metagross-11
Hidden Legends,Oddish #68,Oddish,68,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/oddish-68
Hidden Legends,Gloom #35,Gloom,35,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/gloom-35
Hidden Legends,Totodile #79,Totodile,79,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/totodile-79
Hidden Legends,Medicham #10,Medicham,10,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/medicham-10
Hidden Legends,Exploud #6,Exploud,6,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/exploud-6
Hidden Legends,Claydol #2,Claydol,2,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/claydol-2
Hidden Legends,Togepi #78,Togepi,78,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/togepi-78
Hidden Legends,Jigglypuff #63,Jigglypuff,63,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/jigglypuff-63
Hidden Legends,Cyndaquil #59,Cyndaquil,59,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/cyndaquil-59
Hidden Legends,Togepi [Reverse Holo] #78,Togepi,78,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/togepi-reverse-holo-78
Hidden Legends,Snow-cloud Castform #25,Snow-cloud Castform,25,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/snow-cloud-castform-25
Hidden Legends,Walrein #15,Walrein,15,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/walrein-15
Hidden Legends,Starmie #49,Starmie,49,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/starmie-49
Hidden Legends,Machoke [Reverse Holo] #41,Machoke,41,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/machoke-reverse-holo-41
Hidden Legends,Staryu #75,Staryu,75,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/staryu-75
Hidden Legends,Machamp [National Championships] #9,Machamp [National Championships],9,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/machamp-national-championships-9
Hidden Legends,Machamp [Reverse Holo] #9,Machamp,9,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/machamp-reverse-holo-9
Hidden Legends,Ninetales #22,Ninetales,22,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/ninetales-22
Hidden Legends,Steven's Advice #92,Steven's Advice,92,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/steven%27s-advice-92
Hidden Legends,Gulpin #62,Gulpin,62,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/gulpin-62
Hidden Legends,Totodile [Reverse Holo] #79,Totodile,79,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/totodile-reverse-holo-79
Hidden Legends,Oddish [Reverse Holo] #68,Oddish,68,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/oddish-reverse-holo-68
Hidden Legends,Feebas #61,Feebas,61,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/feebas-61
Hidden Legends,Banette [Reverse Holo] #1,Banette,1,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/banette-reverse-holo-1
Hidden Legends,Feebas [Reverse Holo] #61,Feebas,61,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/feebas-reverse-holo-61
Hidden Legends,Swalot #50,Swalot,50,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/swalot-50
Hidden Legends,Jigglypuff [Reverse Holo] #63,Jigglypuff,63,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/jigglypuff-reverse-holo-63
Hidden Legends,Sunny Castform #26,Sunny Castform,26,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/sunny-castform-26
Hidden Legends,Bellossom [Reverse Holo] #16,Bellossom,16,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/bellossom-reverse-holo-16
Hidden Legends,Castform #30,Castform,30,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/castform-30
Hidden Legends,Meditite #65,Meditite,65,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/meditite-65
Hidden Legends,Steven's Advice [Reverse Holo] #92,Steven's Advice,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/steven%27s-advice-reverse-holo-92
Hidden Legends,Metagross [Reverse Holo] #11,Metagross,11,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/metagross-reverse-holo-11
Hidden Legends,Castform [Reverse Holo] #30,Castform,30,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/castform-reverse-holo-30
Hidden Legends,Rain Castform #23,Rain Castform,23,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/rain-castform-23
Hidden Legends,Cyndaquil [Reverse Holo] #59,Cyndaquil,59,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/cyndaquil-reverse-holo-59
Hidden Legends,Sunny Castform [Reverse Holo] #26,Sunny Castform,26,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/sunny-castform-reverse-holo-26
Hidden Legends,Rhydon [Reverse Holo] #46,Rhydon,46,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/rhydon-reverse-holo-46
Hidden Legends,Gloom [Reverse Holo] #35,Gloom,35,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/gloom-reverse-holo-35
Hidden Legends,Vulpix #81,Vulpix,81,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/vulpix-81
Hidden Legends,Rain Castform [Reverse Holo] #23,Rain Castform,23,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/rain-castform-reverse-holo-23
Hidden Legends,Exploud [Reverse Holo] #6,Exploud,6,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/exploud-reverse-holo-6
Hidden Legends,Rhydon #46,Rhydon,46,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/rhydon-46
Hidden Legends,Chikorita #55,Chikorita,55,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/chikorita-55
Hidden Legends,Whismur #82,Whismur,82,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/whismur-82
Hidden Legends,Electrode [Reverse Holo] #5,Electrode,5,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/electrode-reverse-holo-5
Hidden Legends,Golbat #36,Golbat,36,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/golbat-36
Hidden Legends,Chikorita [Reverse Holo] #55,Chikorita,55,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/chikorita-reverse-holo-55
Hidden Legends,Crobat [Reverse Holo] #3,Crobat,3,Reverse Holo,https://www.pricecharting.com/game/pokemon-hidden-legends/crobat-reverse-holo-3
Hidden Legends,Tentacruel #51,Tentacruel,51,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/tentacruel-51
Hidden Legends,Igglybuff #37,Igglybuff,37,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/igglybuff-37
Hidden Legends,Swalot [Prerelease] #50,Swalot [Prerelease],50,Normal,https://www.pricecharting.com/game/pokemon-hidden-legends/swalot-prerelease-50
