setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Mega Evolution,Nickit #89,Nickit,89,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/nickit-89
Mega Evolution,Nickit [Reverse Holo] #89,Nickit,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/nickit-reverse-holo-89
Mega Evolution,Thievul #90,Thievul,90,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/thievul-90
Mega Evolution,Thievul [Reverse Holo] #90,Thievul,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/thievul-reverse-holo-90
Mega Evolution,Shroodle #91,Shroodle,91,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/shroodle-91
Mega Evolution,Shroodle [Reverse Holo] #91,Shroodle,91,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/shroodle-reverse-holo-91
Mega Evolution,Grafaiai #92,Grafaiai,92,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/grafaiai-92
Mega Evolution,Grafaiai [Reverse Holo] #92,Grafaiai,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/grafaiai-reverse-holo-92
Mega Evolution,Steelix #93,Steelix,93,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/steelix-93
Mega Evolution,Steelix [Cosmos Holo] #93,Steelix [Cosmos Holo],93,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/steelix-cosmos-holo-93
Mega Evolution,Steelix [Reverse Holo] #93,Steelix,93,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/steelix-reverse-holo-93
Mega Evolution,Mega Mawile EX [Prize Pack] #94,Mega Mawile EX [Prize Pack],94,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-mawile-ex-prize-pack-94
Mega Evolution,Mega Mawile ex #94,Mega Mawile ex,94,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-mawile-ex-94
Mega Evolution,Dialga #95,Dialga,95,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/dialga-95
Mega Evolution,Dialga [Reverse Holo] #95,Dialga,95,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/dialga-reverse-holo-95
Mega Evolution,Tinkatink #96,Tinkatink,96,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkatink-96
Mega Evolution,Tinkatink [Reverse Holo] #96,Tinkatink,96,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkatink-reverse-holo-96
Mega Evolution,Tinkatuff #97,Tinkatuff,97,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkatuff-97
Mega Evolution,Tinkatuff [Reverse Holo] #97,Tinkatuff,97,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkatuff-reverse-holo-97
Mega Evolution,Tinkaton #98,Tinkaton,98,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkaton-98
Mega Evolution,Tinkaton [Reverse Holo] #98,Tinkaton,98,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/tinkaton-reverse-holo-98
Mega Evolution,Gholdengo #99,Gholdengo,99,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/gholdengo-99
Mega Evolution,Gholdengo [Reverse Holo] #99,Gholdengo,99,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/gholdengo-reverse-holo-99
Mega Evolution,Mega Latias ex #100,Mega Latias ex,100,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-latias-ex-100
Mega Evolution,Latios #101,Latios,101,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/latios-101
Mega Evolution,Latios [Prize Pack] #101,Latios [Prize Pack],101,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/latios-prize-pack-101
Mega Evolution,Latios [Reverse Holo] #101,Latios,101,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/latios-reverse-holo-101
Mega Evolution,Spearow #102,Spearow,102,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/spearow-102
Mega Evolution,Spearow [Reverse Holo] #102,Spearow,102,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/spearow-reverse-holo-102
Mega Evolution,Fearow #103,Fearow,103,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/fearow-103
Mega Evolution,Fearow [Reverse Holo] #103,Fearow,103,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/fearow-reverse-holo-103
Mega Evolution,Mega Kangaskhan ex #104,Mega Kangaskhan ex,104,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-kangaskhan-ex-104
Mega Evolution,Delibird #105,Delibird,105,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/delibird-105
Mega Evolution,Delibird [Reverse Holo] #105,Delibird,105,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/delibird-reverse-holo-105
Mega Evolution,Miltank #106,Miltank,106,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/miltank-106
Mega Evolution,Miltank [Reverse Holo] #106,Miltank,106,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/miltank-reverse-holo-106
Mega Evolution,Buneary #107,Buneary,107,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/buneary-107
Mega Evolution,Buneary [Reverse Holo] #107,Buneary,107,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/buneary-reverse-holo-107
Mega Evolution,Lopunny #108,Lopunny,108,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/lopunny-108
Mega Evolution,Lopunny [Reverse Holo] #108,Lopunny,108,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/lopunny-reverse-holo-108
Mega Evolution,Yungoos #109,Yungoos,109,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/yungoos-109
Mega Evolution,Yungoos [Reverse Holo] #109,Yungoos,109,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/yungoos-reverse-holo-109
Mega Evolution,Gumshoos #110,Gumshoos,110,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/gumshoos-110
Mega Evolution,Gumshoos [Reverse Holo] #110,Gumshoos,110,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/gumshoos-reverse-holo-110
Mega Evolution,Stufful #111,Stufful,111,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/stufful-111
Mega Evolution,Stufful [Reverse Holo] #111,Stufful,111,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/stufful-reverse-holo-111
Mega Evolution,Bewear #112,Bewear,112,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/bewear-112
Mega Evolution,Bewear [Reverse Holo] #112,Bewear,112,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/bewear-reverse-holo-112
Mega Evolution,Acerola's Mischief #113,Acerola's Mischief,113,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/acerola's-mischief-113
Mega Evolution,Acerola's Mischief [Reverse Holo] #113,Acerola's Mischief,113,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/acerola's-mischief-reverse-holo-113
Mega Evolution,Boss's Orders [Prize Pack Cosmo Holo] #114,Boss's Orders [Prize Pack Cosmo Holo],114,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/boss's-orders-prize-pack-cosmo-holo-114
Mega Evolution,Boss's Orders: Ghetsis #114,Boss's Orders: Ghetsis,114,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/boss's-orders-ghetsis-114
Mega Evolution,Boss's Orders: Ghetsis [Reverse Holo] #114,Boss's Orders: Ghetsis,114,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/boss's-orders-ghetsis-reverse-holo-114
Mega Evolution,Energy Switch #115,Energy Switch,115,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/energy-switch-115
Mega Evolution,Energy Switch [Reverse Holo] #115,Energy Switch,115,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/energy-switch-reverse-holo-115
Mega Evolution,Fighting Gong #116,Fighting Gong,116,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/fighting-gong-116
Mega Evolution,Fighting Gong [Prize Pack] #116,Fighting Gong [Prize Pack],116,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/fighting-gong-prize-pack-116
Mega Evolution,Fighting Gong [Reverse Holo] #116,Fighting Gong,116,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/fighting-gong-reverse-holo-116
Mega Evolution,Forest of Vitality #117,Forest of Vitality,117,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/forest-of-vitality-117
Mega Evolution,Forest of Vitality [Prize Pack Cosmo Holo] #117,Forest of Vitality [Prize Pack Cosmo Holo],117,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/forest-of-vitality-prize-pack-cosmo-holo-117
Mega Evolution,Forest of Vitality [Prize Pack] #117,Forest of Vitality [Prize Pack],117,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/forest-of-vitality-prize-pack-117
Mega Evolution,Forest of Vitality [Reverse Holo] #117,Forest of Vitality,117,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/forest-of-vitality-reverse-holo-117
Mega Evolution,Iron Defender #118,Iron Defender,118,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/iron-defender-118
Mega Evolution,Iron Defender [Prize Pack Cosmos Holo] #118,Iron Defender [Prize Pack Cosmos Holo],118,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/iron-defender-prize-pack-cosmos-holo-118
Mega Evolution,Iron Defender [Prize Pack] #118,Iron Defender [Prize Pack],118,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/iron-defender-prize-pack-118
Mega Evolution,Iron Defender [Reverse Holo] #118,Iron Defender,118,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/iron-defender-reverse-holo-118
Mega Evolution,Lillie's Determination #119,Lillie's Determination,119,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/lillie's-determination-119
Mega Evolution,Lillie's Determination [Prize Pack] #119,Lillie's Determination [Prize Pack],119,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/lillie's-determination-prize-pack-119
Mega Evolution,Lillie's Determination [Reverse Holo] #119,Lillie's Determination,119,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/lillie's-determination-reverse-holo-119
Mega Evolution,Lt. Surge's Bargain #120,Lt. Surge's Bargain,120,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/lt-surge's-bargain-120
Mega Evolution,Lt. Surge's Bargain [Reverse Holo] #120,Lt. Surge's Bargain,120,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/lt-surge's-bargain-reverse-holo-120
Mega Evolution,Mega Signal #121,Mega Signal,121,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-signal-121
Mega Evolution,Mega Signal [Prize Pack] #121,Mega Signal [Prize Pack],121,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-signal-prize-pack-121
Mega Evolution,Mega Signal [Reverse Holo] #121,Mega Signal,121,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-signal-reverse-holo-121
Mega Evolution,Mystery Garden #122,Mystery Garden,122,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mystery-garden-122
Mega Evolution,Mystery Garden [Prize Pack Cosmos Holo] #122,Mystery Garden [Prize Pack Cosmos Holo],122,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mystery-garden-prize-pack-cosmos-holo-122
Mega Evolution,Mystery Garden [Prize Pack] #122,Mystery Garden [Prize Pack],122,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mystery-garden-prize-pack-122
Mega Evolution,Mystery Garden [Reverse Holo] #122,Mystery Garden,122,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/mystery-garden-reverse-holo-122
Mega Evolution,Pokemon Center Lady #123,Pokemon Center Lady,123,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/pokemon-center-lady-123
Mega Evolution,Pokemon Center Lady [Reverse Holo] #123,Pokemon Center Lady,123,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/pokemon-center-lady-reverse-holo-123
Mega Evolution,Premium Power Pro #124,Premium Power Pro,124,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/premium-power-pro-124
Mega Evolution,Premium Power Pro [Prize Pack Cosmos Holo] #124,Premium Power Pro [Prize Pack Cosmos Holo],124,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/premium-power-pro-prize-pack-cosmos-holo-124
Mega Evolution,Premium Power Pro [Prize Pack] #124,Premium Power Pro [Prize Pack],124,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/premium-power-pro-prize-pack-124
Mega Evolution,Premium Power Pro [Reverse Holo] #124,Premium Power Pro,124,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/premium-power-pro-reverse-holo-124
Mega Evolution,Rare Candy #125,Rare Candy,125,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/rare-candy-125
Mega Evolution,Rare Candy [Reverse Holo] #125,Rare Candy,125,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/rare-candy-reverse-holo-125
Mega Evolution,Repel #126,Repel,126,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/repel-126
Mega Evolution,Repel [Reverse Holo] #126,Repel,126,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/repel-reverse-holo-126
Mega Evolution,Risky Ruins #127,Risky Ruins,127,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/risky-ruins-127
Mega Evolution,Risky Ruins [Prize Pack] #127,Risky Ruins [Prize Pack],127,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/risky-ruins-prize-pack-127
Mega Evolution,Risky Ruins [Reverse Holo] #127,Risky Ruins,127,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/risky-ruins-reverse-holo-127
Mega Evolution,Strange Timepiece #128,Strange Timepiece,128,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/strange-timepiece-128
Mega Evolution,Strange Timepiece [Reverse Holo] #128,Strange Timepiece,128,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/strange-timepiece-reverse-holo-128
Mega Evolution,Surfing Beach #129,Surfing Beach,129,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/surfing-beach-129
Mega Evolution,Surfing Beach [Reverse Holo] #129,Surfing Beach,129,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/surfing-beach-reverse-holo-129
Mega Evolution,Switch #130,Switch,130,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/switch-130
Mega Evolution,Switch [Reverse Holo] #130,Switch,130,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/switch-reverse-holo-130
Mega Evolution,Ultra Ball #131,Ultra Ball,131,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/ultra-ball-131
Mega Evolution,Ultra Ball [Reverse Holo] #131,Ultra Ball,131,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/ultra-ball-reverse-holo-131
Mega Evolution,Wally's Compassion #132,Wally's Compassion,132,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/wally's-compassion-132
Mega Evolution,Wally's Compassion [Prize Pack Cosmo Holo] #132,Wally's Compassion [Prize Pack Cosmo Holo],132,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/wally's-compassion-prize-pack-cosmo-holo-132
Mega Evolution,Wally's Compassion [Prize Pack Cosmos Holo] #132,Wally's Compassion [Prize Pack Cosmos Holo],132,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/wally's-compassion-prize-pack-cosmos-holo-132
Mega Evolution,Wally's Compassion [Reverse Holo] #132,Wally's Compassion,132,Reverse Holo,https://www.pricecharting.com/game/pokemon-mega-evolution/wally's-compassion-reverse-holo-132
Mega Evolution,Bulbasaur #133,Bulbasaur,133,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/bulbasaur-133
Mega Evolution,Bulbasaur [Stamped] #133,Bulbasaur [Stamped],133,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/bulbasaur-stamped-133
Mega Evolution,Ivysaur #134,Ivysaur,134,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/ivysaur-134
Mega Evolution,Exeggutor #135,Exeggutor,135,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/exeggutor-135
Mega Evolution,Shuckle #136,Shuckle,136,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/shuckle-136
Mega Evolution,Ninjask #137,Ninjask,137,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/ninjask-137
Mega Evolution,Vulpix #138,Vulpix,138,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/vulpix-138
Mega Evolution,Litleo #139,Litleo,139,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/litleo-139
Mega Evolution,Snover #140,Snover,140,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/snover-140
Mega Evolution,Clawitzer #141,Clawitzer,141,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/clawitzer-141
Mega Evolution,Inteleon #142,Inteleon,142,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/inteleon-142
Mega Evolution,Helioptile #143,Helioptile,143,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/helioptile-143
Mega Evolution,Shedinja #144,Shedinja,144,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/shedinja-144
Mega Evolution,Houndstone #145,Houndstone,145,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/houndstone-145
Mega Evolution,Marshadow #146,Marshadow,146,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/marshadow-146
Mega Evolution,Garganacl #147,Garganacl,147,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/garganacl-147
Mega Evolution,Spiritomb #148,Spiritomb,148,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/spiritomb-148
Mega Evolution,Shroodle #149,Shroodle,149,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/shroodle-149
Mega Evolution,Steelix #150,Steelix,150,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/steelix-150
Mega Evolution,Spearow #151,Spearow,151,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/spearow-151
Mega Evolution,Delibird #152,Delibird,152,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/delibird-152
Mega Evolution,Gumshoos #153,Gumshoos,153,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/gumshoos-153
Mega Evolution,Stufful #154,Stufful,154,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/stufful-154
Mega Evolution,Mega Venusaur ex #155,Mega Venusaur ex,155,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-venusaur-ex-155
Mega Evolution,Mega Camerupt Ex #156,Mega Camerupt Ex,156,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-camerupt-ex-156
Mega Evolution,Mega Abomasnow Ex #157,Mega Abomasnow Ex,157,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-abomasnow-ex-157
Mega Evolution,Mega Manectric Ex #158,Mega Manectric Ex,158,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-manectric-ex-158
Mega Evolution,Mega Gardevoir ex #159,Mega Gardevoir ex,159,Normal,https://www.pricecharting.com/game/pokemon-mega-evolution/mega-gardevoir-ex-159
