cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice
Crawdaunt,Crawdaunt,gen3,085/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Mega Absol ex - 086/132,Absol,gen3,086/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.7,-0.356675
Spiritomb - 087/132,Spiritomb,gen4,087/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Uncommon,Normal,none,False,False,False,False,False,0.04,-3.218876
Spiritomb - 087/132,Spiritomb,gen4,087/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Yveltal,Yveltal,gen6,088/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Rare,Reverse Holofoil,none,True,False,False,False,False,0.24,-1.427116
Yveltal,Yveltal,gen6,088/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Rare,Holofoil,none,True,False,False,False,False,0.2,-1.609438
Nickit,Nickit,gen8,089/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876
Nickit,Nickit,gen8,089/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Thievul,Thievul,gen8,090/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Thievul,Thievul,gen8,090/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Stage 1,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Shroodle - 091/132,Shroodle,gen9,091/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Shroodle - 091/132,Shroodle,gen9,091/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876
Grafaiai,Grafaiai,gen9,092/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Stage 1,Common,Normal,none,False,False,False,False,False,0.06,-2.813411
Grafaiai,Grafaiai,gen9,092/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Steelix - 093/132,Steelix,gen2,093/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.13,-2.040221
Steelix - 093/132,Steelix,gen2,093/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Mega Mawile ex - 094/132,Mawile,gen3,094/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.71,-0.34249
Dialga,Dialga,gen4,095/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Rare,Holofoil,none,True,False,False,False,False,0.13,-2.040221
Dialga,Dialga,gen4,095/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Rare,Reverse Holofoil,none,True,False,False,False,False,0.16,-1.832581
Tinkatink,Tinkatink,gen9,096/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Tinkatink,Tinkatink,gen9,096/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Tinkatuff,Tinkatuff,gen9,097/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Tinkatuff,Tinkatuff,gen9,097/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Tinkaton,Tinkaton,gen9,098/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Tinkaton,Tinkaton,gen9,098/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Gholdengo,Gholdengo,gen9,099/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.04,-3.218876
Gholdengo,Gholdengo,gen9,099/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Mega Latias ex - 100/132,Latias,gen3,100/132,Mega Evolution,Mega Evolution,pokemon,Dragon,Basic,Double Rare,Holofoil,none,True,False,False,False,False,0.59,-0.527633
Latios,Latios,gen3,101/132,Mega Evolution,Mega Evolution,pokemon,Dragon,Basic,Uncommon,Normal,none,True,False,False,False,False,0.07,-2.65926
Latios,Latios,gen3,101/132,Mega Evolution,Mega Evolution,pokemon,Dragon,Basic,Uncommon,Reverse Holofoil,none,True,False,False,False,False,0.18,-1.714798
Spearow - 102/132,Spearow,gen1,102/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.03,-3.506558
Spearow - 102/132,Spearow,gen1,102/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.18,-1.714798
Fearow,Fearow,gen1,103/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Fearow,Fearow,gen1,103/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Normal,none,False,False,False,False,False,0.06,-2.813411
Mega Kangaskhan ex - 104/132,Kangaskhan,gen1,104/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.87,-0.139262
Delibird - 105/132,Delibird,gen2,105/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Delibird - 105/132,Delibird,gen2,105/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Miltank,Miltank,gen2,106/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Miltank,Miltank,gen2,106/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Buneary,Buneary,gen4,107/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Buneary,Buneary,gen4,107/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Lopunny,Lopunny,gen4,108/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Lopunny,Lopunny,gen4,108/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Yungoos,Yungoos,gen7,109/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Yungoos,Yungoos,gen7,109/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876
Gumshoos - 110/132,Gumshoos,gen7,110/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.03,-3.506558
Gumshoos - 110/132,Gumshoos,gen7,110/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.18,-1.714798
Stufful - 111/132,Stufful,gen7,111/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Stufful - 111/132,Stufful,gen7,111/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Bewear,Bewear,gen7,112/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Bewear,Bewear,gen7,112/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Acerola's Mischief - 113/132,Acerola,,113/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.18,-1.714798
Acerola's Mischief - 113/132,Acerola,,113/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Boss's Orders [Ghetsis],Ghetsis,,114/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Boss's Orders [Ghetsis],Ghetsis,,114/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.16,-1.832581
Energy Switch,,,115/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Normal,none,False,False,False,False,False,0.2,-1.609438
Energy Switch,,,115/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Fighting Gong - 116/132,,,116/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Fighting Gong - 116/132,,,116/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.3,-1.203973
Forest of Vitality,,,117/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.22,-1.514128
Forest of Vitality,,,117/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.4,-0.916291
Iron Defender,,,118/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Iron Defender,,,118/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Lillie's Determination - 119/132,Lillie,,119/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,True,0.32,-1.139434
Lillie's Determination - 119/132,Lillie,,119/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,True,0.78,-0.248461
Lt. Surge's Bargain - 120/132,Lt. Surge,,120/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Lt. Surge's Bargain - 120/132,Lt. Surge,,120/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Mega Signal - 121/132,,,121/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.17,-1.771957
Mega Signal - 121/132,,,121/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Mystery Garden - 122/132,,,122/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.14,-1.966113
Mystery Garden - 122/132,,,122/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.18,-1.714798
Pokemon Center Lady,Pokemon Center Lady,,123/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Common,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Pokemon Center Lady,Pokemon Center Lady,,123/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Common,Normal,none,False,False,False,False,False,0.16,-1.832581
Premium Power Pro - 124/132,,,124/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.11,-2.207275
Premium Power Pro - 124/132,,,124/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Rare Candy - 125/132,,,125/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Rare Candy - 125/132,,,125/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Repel,,,126/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Repel,,,126/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Risky Ruins,,,127/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.26,-1.347074
Risky Ruins,,,127/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Strange Timepiece,,,128/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Strange Timepiece,,,128/132,Mega Evolution,Mega Evolution,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Surfing Beach,,,129/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.33,-1.108663
Surfing Beach,,,129/132,Mega Evolution,Mega Evolution,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.22,-1.514128
Switch,,,130/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Switch,,,130/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Ultra Ball,,,131/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Ultra Ball,,,131/132,Mega Evolution,Mega Evolution,trainer,Item,,Common,Normal,none,False,False,False,False,False,0.2,-1.609438
Wally's Compassion - 132/132,Wally,,132/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.18,-1.714798
Wally's Compassion - 132/132,Wally,,132/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Bulbasaur - 133/132,Bulbasaur,gen1,133/132,Mega Evolution,Mega Evolution,pokemon,Grass,Basic,Illustration Rare,Holofoil,none,False,False,True,False,False,22.6,3.11795
Ivysaur - 134/132,Ivysaur,gen1,134/132,Mega Evolution,Mega Evolution,pokemon,Grass,Stage 1,Illustration Rare,Holofoil,none,False,False,True,False,False,21.68,3.07639
Exeggutor - 135/132,Exeggutor,gen1,135/132,Mega Evolution,Mega Evolution,pokemon,Grass,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,4.74,1.556037
Shuckle - 136/132,Shuckle,gen2,136/132,Mega Evolution,Mega Evolution,pokemon,Grass,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,5.11,1.631199
Ninjask - 137/132,Ninjask,gen3,137/132,Mega Evolution,Mega Evolution,pokemon,Grass,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,3.27,1.18479
Vulpix - 138/132,Vulpix,gen1,138/132,Mega Evolution,Mega Evolution,pokemon,Fire,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,15.42,2.735665
Litleo - 139/132,Litleo,gen6,139/132,Mega Evolution,Mega Evolution,pokemon,Fire,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,3.35,1.20896
Snover - 140/132,Snover,gen4,140/132,Mega Evolution,Mega Evolution,pokemon,Water,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,1.74,0.553885
Clawitzer - 141/132,Clawitzer,gen6,141/132,Mega Evolution,Mega Evolution,pokemon,Water,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,1.76,0.565314
Inteleon - 142/132,Inteleon,gen8,142/132,Mega Evolution,Mega Evolution,pokemon,Water,Stage 2,Illustration Rare,Holofoil,none,False,False,True,False,False,2.28,0.824175
Helioptile - 143/132,Helioptile,gen6,143/132,Mega Evolution,Mega Evolution,pokemon,Lightning,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,2.37,0.86289
Shedinja - 144/132,Shedinja,gen3,144/132,Mega Evolution,Mega Evolution,pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,2.88,1.05779
Houndstone - 145/132,Houndstone,gen9,145/132,Mega Evolution,Mega Evolution,pokemon,Psychic,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,2.34,0.850151
Marshadow - 146/132,Marshadow,gen7,146/132,Mega Evolution,Mega Evolution,pokemon,Fighting,Basic,Illustration Rare,Holofoil,none,False,True,False,False,False,14.3,2.66026
Garganacl - 147/132,Garganacl,gen9,147/132,Mega Evolution,Mega Evolution,pokemon,Fighting,Stage 2,Illustration Rare,Holofoil,none,False,False,False,False,False,1.42,0.350657
Spiritomb - 148/132,Spiritomb,gen4,148/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,2.39,0.871293
Shroodle - 149/132,Shroodle,gen9,149/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,1.99,0.688135
Steelix - 150/132,Steelix,gen2,150/132,Mega Evolution,Mega Evolution,pokemon,Metal,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,6.92,1.934416
Spearow - 151/132,Spearow,gen1,151/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,3.54,1.264127
Delibird - 152/132,Delibird,gen2,152/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,2.36,0.858662
Gumshoos - 153/132,Gumshoos,gen7,153/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Stage 1,Illustration Rare,Holofoil,none,False,False,False,False,False,4.14,1.420696
Stufful - 154/132,Stufful,gen7,154/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Illustration Rare,Holofoil,none,False,False,False,False,False,4.52,1.508512
Mega Venusaur ex - 155/132,Venusaur,gen1,155/132,Mega Evolution,Mega Evolution,pokemon,Grass,Stage 2,Ultra Rare,Holofoil,none,False,False,True,False,False,13.23,2.582487
Mega Camerupt ex - 156/132,Camerupt,gen3,156/132,Mega Evolution,Mega Evolution,pokemon,Fire,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,1.88,0.631272
Mega Abomasnow ex - 157/132,Abomasnow,gen4,157/132,Mega Evolution,Mega Evolution,pokemon,Water,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,2.35,0.854415
Mega Manectric ex - 158/132,Manectric,gen3,158/132,Mega Evolution,Mega Evolution,pokemon,Lightning,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,2.04,0.71295
Mega Gardevoir ex - 159/132,Gardevoir,gen3,159/132,Mega Evolution,Mega Evolution,pokemon,Psychic,Stage 2,Ultra Rare,Holofoil,none,False,False,False,False,False,5.47,1.699279
Mega Lucario ex - 160/132,Lucario,gen4,160/132,Mega Evolution,Mega Evolution,pokemon,Fighting,Stage 1,Ultra Rare,Holofoil,none,False,False,False,False,False,15.26,2.725235
Mega Absol ex - 161/132,Absol,gen3,161/132,Mega Evolution,Mega Evolution,pokemon,Darkness,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,5.09,1.627278
Mega Mawile ex - 162/132,Mawile,gen3,162/132,Mega Evolution,Mega Evolution,pokemon,Metal,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,2.59,0.951658
Mega Latias ex - 163/132,Latias,gen3,163/132,Mega Evolution,Mega Evolution,pokemon,Dragon,Basic,Ultra Rare,Holofoil,none,True,False,False,False,False,4.83,1.574846
Mega Kangaskhan ex - 164/132,Kangaskhan,gen1,164/132,Mega Evolution,Mega Evolution,pokemon,Colorless,Basic,Ultra Rare,Holofoil,none,False,False,False,False,False,4.33,1.465568
Acerola's Mischief - 165/132,Acerola,,165/132,Mega Evolution,Mega Evolution,trainer,Supporter,,Ultra Rare,Holofoil,none,False,False,False,False,False,2.36,0.858662
Air Balloon,,,166/132,Mega Evolution,Mega Evolution,trainer,Tool,,Ultra Rare,Holofoil,none,False,False,False,False,False,3.29,1.190888
Buddy-Buddy Poffin,,,167/132,Mega Evolution,Mega Evolution,trainer,Item,,Ultra Rare,Holofoil,none,False,False,False,False,False,5.42,1.690096
